Zipcode,State,Lat,Long,Closest Weather Station
35544,AL,33.93,-88.02,"WINFIELD 2 SW, AL US"
35546,AL,33.66,-87.6,"FAYETTE, AL US"
35020,AL,33.37,-86.96,"BESSEMER 3 WSW, AL US"
35022,AL,33.37,-86.96,"BESSEMER 3 WSW, AL US"
35023,AL,33.43,-86.99,"BESSEMER 3 WSW, AL US"
36006,AL,32.66,-86.7,"CLANTON, AL US"
35203,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35204,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35205,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35206,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35207,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35208,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35209,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35210,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35211,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35212,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35213,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35214,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35215,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35216,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35217,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35218,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35221,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35222,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35223,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35224,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35226,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35228,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35233,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35234,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35235,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35242,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35243,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
35244,AL,33.52,-86.79,"BIRMINGHAM AIRPORT, AL US"
36314,AL,31.0,-85.74,"GENEVA NUMBER 2, AL US"
35031,AL,34.08,-86.58,"ONEONTA, AL US"
35956,AL,34.2,-86.15,"SAND MOUNTAIN SUBSTATION, AL US"
35957,AL,34.2,-86.15,"SAND MOUNTAIN SUBSTATION, AL US"
35443,AL,32.75,-88.02,"GAINESVILLE LOCK, AL US"
36511,AL,30.31,-87.72,"ROBERTSDALE, AL US"
36009,AL,31.58,-86.25,"ANDALUSIA OPP AIRPORT, AL US"
35033,AL,33.95,-87.0,"HANCEVILLE, AL US"
35034,AL,32.94,-87.17,"CENTREVILLE 2.9 SW, AL US"
36426,AL,31.11,-87.07,"BREWTON 3 ENE, AL US"
35740,AL,34.94,-85.71,"BRIDGEPORT 5 NW, AL US"
35035,AL,33.06,-86.98,"ALABASTER SHELBY CO AIRPORT, AL US"
35548,AL,34.01,-87.77,"WINFIELD 2 SW, AL US"
35444,AL,33.24,-87.32,"BANKHEAD LOCK AND DAM, AL US"
35741,AL,34.7,-86.46,"OWENS CROSS ROADS 3 S, AL US"
36010,AL,31.71,-85.81,"TROY, AL US"
35958,AL,34.95,-85.64,"BRIDGEPORT 5 NW, AL US"
35446,AL,33.25,-87.73,"TUSCALOOSA ACFD, AL US"
35040,AL,33.1,-86.75,"ALABASTER SHELBY CO AIRPORT, AL US"
36726,AL,31.99,-87.29,"THOMASVILLE, AL US"
36727,AL,31.95,-88.02,"THOMASVILLE, AL US"
36850,AL,32.8,-85.65,"CAMP HILL 2 NW, AL US"
35549,AL,33.89,-87.52,"JASPER, AL US"
35447,AL,33.26,-88.09,"ALICEVILLE, AL US"
36432,AL,31.29,-87.02,"EVERGREEN MIDDLETON FIELD, AL US"
36728,AL,32.18,-87.46,"SELMA 13 WNW, AL US"
35959,AL,34.22,-85.59,"CENTRE, AL US"
35960,AL,34.15,-85.67,"CENTRE, AL US"
35042,AL,32.95,-87.13,"CENTREVILLE 2.9 SW, AL US"
36316,AL,31.18,-85.87,"ENTERPRISE 2 W, AL US"
36518,AL,31.46,-88.25,"CHATOM, AL US"
35043,AL,33.32,-86.63,"OAK MOUNTAIN STATE PARK, AL US"
35616,AL,34.75,-87.96,"MUSCLE SHOALS 2 N, AL US"
35044,AL,33.27,-86.35,"CHILDERSBURG WATER PLANT, AL US"
36521,AL,30.92,-88.2,"MOBILE REGIONAL AIRPORT, AL US"
36522,AL,31.09,-88.24,"CHATOM, AL US"
35045,AL,32.84,-86.62,"CLANTON 2 NE, AL US"
35046,AL,32.84,-86.62,"CLANTON 2 NE, AL US"
36016,AL,31.88,-85.45,"CLAYTON, AL US"
35049,AL,33.99,-86.57,"ONEONTA, AL US"
36017,AL,31.7,-85.61,"CLAYTON, AL US"
36317,AL,31.6,-85.43,"HEADLAND, AL US"
36523,AL,30.4,-88.16,"CODEN, AL US"
36318,AL,31.16,-85.9,"GENEVA NUMBER 2, AL US"
36524,AL,31.76,-88.08,"JACKSON, AL US"
35452,AL,33.28,-87.67,"TUSCALOOSA ACFD, AL US"
35961,AL,34.26,-85.86,"GADSDEN 19 N, AL US"
36319,AL,31.29,-85.11,"HEADLAND, AL US"
35051,AL,33.17,-86.6,"ALABASTER SHELBY CO AIRPORT, AL US"
36020,AL,32.49,-86.33,"WETUMPKA, AL US"
35550,AL,33.76,-87.19,"JASPER, AL US"
35453,AL,33.16,-87.36,"TUSCALOOSA ACFD, AL US"
36320,AL,31.05,-85.3,"DOTHAN REGIONAL AIRPORT, AL US"
35618,AL,34.66,-87.31,"COURTLAND 2 WSW, AL US"
36321,AL,31.19,-85.3,"HEADLAND, AL US"
36435,AL,31.89,-87.46,"THOMASVILLE, AL US"
36255,AL,33.21,-85.69,"ASHLAND, AL US"
35053,AL,34.07,-87.05,"HANCEVILLE, AL US"
36525,AL,30.89,-88.0,"BAY MINETTE, AL US"
35054,AL,33.45,-86.34,"CHILDERSBURG WATER PLANT, AL US"
35962,AL,34.28,-85.99,"SAND MOUNTAIN SUBSTATION, AL US"
35055,AL,34.17,-86.83,"SAINT BERNARD, AL US"
35057,AL,34.17,-86.83,"SAINT BERNARD, AL US"
35058,AL,34.17,-86.83,"SAINT BERNARD, AL US"
36852,AL,32.75,-85.23,"WEST POINT, GA US"
36853,AL,32.83,-85.76,"CAMP HILL 2 NW, AL US"
36322,AL,31.3,-85.71,"ENTERPRISE 2 W, AL US"
36362,AL,31.34,-85.71,"ENTERPRISE 2 W, AL US"
35619,AL,34.39,-87.12,"ADDISON, AL US"
36526,AL,30.62,-87.89,"FAIRHOPE 3 NE, AL US"
36527,AL,30.67,-87.88,"FAIRHOPE 3 NE, AL US"
36528,AL,30.25,-88.11,"DAUPHIN ISLAND NUMBER 2, AL US"
36256,AL,33.05,-85.63,"LAFAYETTE 2 W, AL US"
35963,AL,34.35,-85.92,"GADSDEN 19 N, AL US"
36022,AL,32.62,-86.4,"WETUMPKA, AL US"
35601,AL,34.57,-86.98,"DECATUR 5 SE, AL US"
35603,AL,34.57,-86.98,"DECATUR 5 SE, AL US"
36529,AL,31.21,-88.31,"CHATOM, AL US"
36258,AL,33.45,-85.68,"ASHLAND, AL US"
36732,AL,32.5,-87.83,"DEMOPOLIS LOCK AND DAM, AL US"
35552,AL,34.02,-88.16,"HAMILTON 3 S, AL US"
36736,AL,32.05,-87.72,"THOMASVILLE, AL US"
35061,AL,33.47,-86.94,"BESSEMER 3 WSW, AL US"
35062,AL,33.73,-87.08,"JASPER, AL US"
36301,AL,31.23,-85.4,"DOTHAN REGIONAL AIRPORT, AL US"
36303,AL,31.23,-85.4,"DOTHAN REGIONAL AIRPORT, AL US"
36305,AL,31.23,-85.4,"DOTHAN REGIONAL AIRPORT, AL US"
35553,AL,34.14,-87.4,"ADDISON, AL US"
36028,AL,31.5,-86.37,"ANDALUSIA OPP AIRPORT, AL US"
35456,AL,33.06,-87.42,"TUSCALOOSA ACFD, AL US"
35744,AL,34.6,-85.91,"SCOTTSBORO 2 NE, AL US"
36260,AL,33.6,-85.97,"TALLADEGA 10 NNE, AL US"
35457,AL,33.32,-87.81,"TUSCALOOSA ACFD, AL US"
36024,AL,32.63,-86.03,"WALNUT HILL 3 W, AL US"
36323,AL,31.41,-86.07,"ENTERPRISE 2 W, AL US"
36530,AL,30.41,-87.6,"ROBERTSDALE, AL US"
35554,AL,33.92,-87.61,"WINFIELD 2 SW, AL US"
35620,AL,34.92,-86.97,"ATHENS, AL US"
36025,AL,32.53,-86.31,"WETUMPKA, AL US"
35458,AL,33.36,-87.8,"TUSCALOOSA ACFD, AL US"
35459,AL,32.72,-88.31,"LIVINGSTON, AL US"
35063,AL,33.84,-87.01,"JASPER, AL US"
36330,AL,31.32,-85.84,"ENTERPRISE 2 W, AL US"
35460,AL,32.69,-88.12,"LIVINGSTON, AL US"
36026,AL,32.8,-86.11,"ROCKFORD, AL US"
35745,AL,34.91,-86.2,"SCOTTSBORO, AL US"
35461,AL,33.41,-88.21,"ALICEVILLE, AL US"
36027,AL,31.9,-85.15,"EUFAULA WEEDON FIELD AIRPORT, AL US"
35462,AL,32.84,-87.89,"GAINESVILLE LOCK, AL US"
35621,AL,34.33,-86.75,"CULLMAN 3 ENE, AL US"
36401,AL,31.43,-86.95,"EVERGREEN, AL US"
35064,AL,33.47,-86.91,"BESSEMER 3 WSW, AL US"
36532,AL,30.51,-87.88,"FAIRHOPE 2 NE, AL US"
35622,AL,34.37,-86.9,"WEST POINT, AL US"
36738,AL,32.45,-87.59,"GREENSBORO, AL US"
35555,AL,33.69,-87.83,"FAYETTE, AL US"
36029,AL,32.17,-85.9,"UNION SPRINGS 9 S, AL US"
36855,AL,33.01,-85.35,"LAFAYETTE 2 W, AL US"
35966,AL,34.8,-85.73,"BRIDGEPORT 5 NW, AL US"
36441,AL,31.01,-87.25,"BREWTON 3 SSE, AL US"
36442,AL,31.02,-86.3,"FLORALA MUNICIPAL AIRPORT, AL US"
35630,AL,34.82,-87.66,"MUSCLE SHOALS 2 N, AL US"
35633,AL,34.82,-87.66,"MUSCLE SHOALS 2 N, AL US"
35634,AL,34.82,-87.66,"MUSCLE SHOALS 2 N, AL US"
36535,AL,30.4,-87.68,"ROBERTSDALE, AL US"
36030,AL,31.86,-86.84,"GREENVILLE, AL US"
36740,AL,32.64,-87.86,"DEMOPOLIS LOCK AND DAM, AL US"
36032,AL,31.98,-86.57,"GREENVILLE, AL US"
36856,AL,32.38,-85.1,"COLUMBUS METROPOLITAN AIRPORT, GA US"
35967,AL,34.45,-85.69,"FORT PAYNE, AL US"
35968,AL,34.45,-85.69,"FORT PAYNE, AL US"
35463,AL,33.12,-87.72,"TUSCALOOSA ACFD, AL US"
36444,AL,31.71,-87.41,"THOMASVILLE 2 S, AL US"
36538,AL,31.64,-88.14,"CHATOM, AL US"
36445,AL,31.43,-87.4,"ATMORE, AL US"
36539,AL,31.34,-88.41,"CHATOM, AL US"
36262,AL,33.73,-85.43,"HEFLIN, AL US"
36436,AL,31.76,-87.71,"THOMASVILLE 2 S, AL US"
35068,AL,33.61,-86.8,"BIRMINGHAM AIRPORT, AL US"
35971,AL,34.45,-85.9,"FORT PAYNE, AL US"
35901,AL,34.01,-86.01,"GADSDEN, AL US"
35903,AL,34.01,-86.01,"GADSDEN, AL US"
35904,AL,34.01,-86.01,"GADSDEN, AL US"
35905,AL,34.01,-86.01,"GADSDEN, AL US"
35906,AL,33.92,-86.08,"GADSDEN, AL US"
35907,AL,34.01,-86.01,"GADSDEN, AL US"
36540,AL,31.44,-87.69,"JACKSON, AL US"
35464,AL,32.81,-88.15,"GAINESVILLE LOCK, AL US"
35972,AL,33.99,-86.22,"GADSDEN, AL US"
36742,AL,32.54,-87.7,"DEMOPOLIS LOCK AND DAM, AL US"
35071,AL,33.66,-86.8,"PINSON, AL US"
35973,AL,34.26,-85.55,"CENTRE, AL US"
36340,AL,31.03,-85.87,"GENEVA NUMBER 2, AL US"
36033,AL,31.63,-86.74,"GREENVILLE, AL US"
35974,AL,34.36,-86.0,"SAND MOUNTAIN SUBSTATION, AL US"
36034,AL,31.66,-86.17,"TROY 2 W, AL US"
35072,AL,33.06,-86.05,"ALEXANDER CITY, AL US"
35466,AL,33.32,-87.9,"TUSCALOOSA ACFD, AL US"
36343,AL,31.14,-85.09,"DONALSONVILLE, GA US"
36035,AL,31.71,-86.12,"TROY 2 W, AL US"
36036,AL,32.01,-86.11,"TROY MUNICIPAL AIRPORT, AL US"
36263,AL,33.46,-85.33,"CARROLLTON, GA US"
36541,AL,30.47,-88.34,"CODEN, AL US"
35747,AL,34.51,-86.25,"OWENS CROSS ROADS 3 S, AL US"
35073,AL,33.62,-86.96,"BIRMINGHAM AIRPORT, AL US"
36744,AL,32.7,-87.59,"GREENSBORO, AL US"
36037,AL,31.82,-86.62,"GREENVILLE, AL US"
36451,AL,31.7,-87.77,"THOMASVILLE 2 S, AL US"
35975,AL,34.43,-86.04,"SAND MOUNTAIN SUBSTATION, AL US"
35563,AL,33.96,-87.91,"WINFIELD 2 SW, AL US"
36542,AL,30.27,-87.7,"ROBERTSDALE, AL US"
35976,AL,34.35,-86.27,"GUNTERSVILLE 2 SW, AL US"
35748,AL,34.7,-86.37,"OWENS CROSS ROADS 3 S, AL US"
35564,AL,34.27,-87.83,"HALEYVILLE, AL US"
35565,AL,34.23,-87.61,"HALEYVILLE, AL US"
35570,AL,34.14,-87.98,"HAMILTON 3 S, AL US"
35077,AL,34.06,-86.76,"HANCEVILLE, AL US"
36039,AL,32.3,-85.87,"MILSTEAD, AL US"
35078,AL,33.34,-86.43,"CHILDERSBURG WATER PLANT, AL US"
36344,AL,31.1,-85.69,"GENEVA NUMBER 2, AL US"
35640,AL,34.43,-86.93,"DECATUR 5 SE, AL US"
35749,AL,34.85,-86.74,"ATHENS, AL US"
36858,AL,32.28,-85.3,"EUFAULA WILDLIFE REF, AL US"
35079,AL,33.89,-86.75,"HANCEVILLE, AL US"
36040,AL,32.18,-86.57,"MONTGOMERY AIRPORT, AL US"
35750,AL,34.92,-86.56,"FAYETTEVILLE WATER PLANT, TN US"
36345,AL,31.35,-85.34,"HEADLAND, AL US"
36264,AL,33.64,-85.58,"HEFLIN, AL US"
35080,AL,33.28,-86.85,"HELENA, AL US"
35978,AL,34.63,-85.73,"VALLEY HEAD 1 SSW, AL US"
35979,AL,34.88,-85.63,"BRIDGEPORT 5 NW, AL US"
36041,AL,31.95,-86.31,"HIGHLAND HOME 2 S, AL US"
35643,AL,34.63,-87.18,"COURTLAND 2 WSW, AL US"
35571,AL,34.32,-87.92,"RUSSELLVILLE 4 SSE, AL US"
35083,AL,34.17,-86.61,"CULLMAN 3 ENE, AL US"
35751,AL,34.79,-86.25,"SCOTTSBORO, AL US"
35752,AL,34.71,-85.96,"SCOTTSBORO 2 NE, AL US"
36042,AL,31.85,-86.4,"HIGHLAND HOME 2 S, AL US"
36043,AL,32.21,-86.4,"MONTGOMERY AIRPORT, AL US"
35980,AL,34.18,-86.32,"GUNTERSVILLE 2 SW, AL US"
35572,AL,34.12,-87.25,"ADDISON, AL US"
35801,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35802,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35803,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35805,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35806,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35808,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35810,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35811,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35813,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35816,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35824,AL,34.7,-86.62,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
36860,AL,32.23,-85.41,"EUFAULA WILDLIFE REF, AL US"
35981,AL,34.7,-85.66,"VALLEY HEAD, AL US"
36544,AL,30.5,-88.23,"CODEN, AL US"
36346,AL,31.57,-85.99,"TROY 2 W, AL US"
36515,AL,31.34,-87.84,"JACKSON, AL US"
36545,AL,31.53,-87.89,"JACKSON, AL US"
36861,AL,32.9,-85.83,"ALEXANDER CITY, AL US"
36265,AL,33.81,-85.76,"HEFLIN, AL US"
35501,AL,33.85,-87.27,"JASPER, AL US"
35503,AL,33.85,-87.27,"JASPER, AL US"
35504,AL,33.85,-87.27,"JASPER, AL US"
35085,AL,32.96,-86.74,"THORSBY EXPERIMENTAL STATION, AL US"
36749,AL,32.6,-86.88,"SELMA, AL US"
35087,AL,34.27,-86.54,"GUNTERSVILLE, AL US"
35089,AL,32.97,-86.09,"ALEXANDER CITY, AL US"
35574,AL,33.58,-87.98,"FAYETTE, AL US"
35645,AL,34.86,-87.52,"MUSCLE SHOALS 3 NE, AL US"
35091,AL,33.76,-86.8,"PINSON, AL US"
36453,AL,31.21,-86.16,"FLORALA MUNICIPAL AIRPORT, AL US"
35754,AL,34.48,-86.62,"OWENS CROSS ROADS 3 S, AL US"
36862,AL,32.89,-85.4,"LAFAYETTE 2 W, AL US"
36863,AL,32.86,-85.2,"WEST POINT, GA US"
35755,AL,34.53,-86.09,"SCOTTSBORO, AL US"
36046,AL,31.98,-86.27,"HIGHLAND HOME 2 S, AL US"
36793,AL,32.86,-86.96,"CENTREVILLE 2.9 SW, AL US"
35094,AL,33.54,-86.56,"BIRMINGHAM AIRPORT, AL US"
35983,AL,34.17,-85.76,"CENTRE, AL US"
35646,AL,34.69,-87.53,"MUSCLE SHOALS REGIONAL AIRPORT, AL US"
36548,AL,31.5,-87.98,"JACKSON, AL US"
35647,AL,34.98,-87.14,"ANDERSON, AL US"
36047,AL,32.08,-86.51,"HIGHLAND HOME 2 S, AL US"
35648,AL,34.96,-87.37,"ANDERSON, AL US"
36549,AL,30.41,-87.43,"ROBERTSDALE, AL US"
35096,AL,33.59,-86.13,"TALLADEGA 10 NNE, AL US"
36748,AL,32.3,-87.79,"DEMOPOLIS LOCK AND DAM, AL US"
36266,AL,33.31,-85.75,"ASHLAND, AL US"
36550,AL,31.25,-87.7,"ATMORE, AL US"
35470,AL,32.59,-88.18,"LIVINGSTON, AL US"
35097,AL,33.9,-86.62,"ONEONTA, AL US"
35098,AL,34.18,-87.04,"ADDISON, AL US"
36048,AL,31.78,-85.55,"CLAYTON, AL US"
36751,AL,31.84,-87.54,"THOMASVILLE 2 S, AL US"
36752,AL,32.27,-86.61,"MONTGOMERY AIRPORT, AL US"
36551,AL,30.62,-87.75,"ROBERTSDALE, AL US"
36049,AL,31.7,-86.26,"HIGHLAND HOME, AL US"
35575,AL,34.04,-87.54,"HALEYVILLE, AL US"
35111,AL,33.28,-87.12,"BESSEMER 3 WSW, AL US"
36553,AL,31.26,-88.02,"JACKSON, AL US"
36456,AL,31.54,-86.71,"EVERGREEN, AL US"
35756,AL,34.7,-86.74,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35757,AL,34.7,-86.74,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
35758,AL,34.7,-86.74,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
36754,AL,32.13,-87.66,"THOMASVILLE, AL US"
36555,AL,30.4,-87.77,"FAIRHOPE 3 NE, AL US"
36750,AL,32.78,-86.87,"THORSBY EXPERIMENTAL STATION, AL US"
36051,AL,32.64,-86.54,"CLANTON, AL US"
36756,AL,32.63,-87.31,"MARION JUNCTION 2 NE, AL US"
36759,AL,32.44,-87.28,"SELMA 13 WNW, AL US"
36013,AL,32.3,-85.99,"MILSTEAD, AL US"
36052,AL,32.13,-86.03,"MONTGOMERY 6 SW, AL US"
35114,AL,33.23,-86.93,"HELENA, AL US"
35984,AL,34.56,-85.58,"VALLEY HEAD, AL US"
35759,AL,34.87,-86.57,"FAYETTEVILLE WATER PLANT, TN US"
36350,AL,31.31,-85.49,"DOTHAN REGIONAL AIRPORT, AL US"
36053,AL,32.07,-85.52,"UNION SPRINGS 9 S, AL US"
36054,AL,32.49,-86.36,"WETUMPKA, AL US"
35576,AL,33.55,-88.08,"VERNON, AL US"
36558,AL,31.62,-88.31,"CHATOM, AL US"
36761,AL,32.1,-86.96,"SELMA 6 SSE, AL US"
36602,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36603,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36604,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36605,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36606,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36607,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36608,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36609,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36610,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36611,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36612,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36613,AL,30.76,-88.12,"MOBILE REGIONAL AIRPORT, AL US"
36615,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36617,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36618,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36619,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36693,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36695,AL,30.68,-88.04,"MOBILE DOWNTOWN AIRPORT, AL US"
36460,AL,31.51,-87.32,"EVERGREEN MIDDLETON FIELD, AL US"
35115,AL,33.1,-86.85,"ALABASTER SHELBY CO AIRPORT, AL US"
36104,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36105,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36106,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36107,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36108,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36109,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36110,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36111,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36112,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36113,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36114,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36115,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36116,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36117,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
36119,AL,32.35,-86.28,"MONTGOMERY 6 SW, AL US"
35004,AL,33.59,-86.49,"PINSON, AL US"
35116,AL,33.74,-86.8,"PINSON, AL US"
35650,AL,34.48,-87.28,"MOULTON 2, AL US"
35474,AL,32.99,-87.63,"TUSCALOOSA ACFD, AL US"
35651,AL,34.4,-87.44,"MOULTON 2, AL US"
35117,AL,33.67,-86.89,"BIRMINGHAM AIRPORT, AL US"
36560,AL,31.09,-88.01,"BAY MINETTE, AL US"
35118,AL,33.54,-86.97,"BESSEMER 3 WSW, AL US"
36268,AL,33.53,-85.92,"ANNISTON METROPOLITAN AIRPORT, AL US"
36269,AL,33.74,-85.37,"HEFLIN, AL US"
35661,AL,34.74,-87.64,"MUSCLE SHOALS 2 N, AL US"
35578,AL,33.98,-87.48,"JASPER, AL US"
36765,AL,32.59,-87.53,"GREENSBORO, AL US"
36351,AL,31.38,-85.92,"ENTERPRISE 2 W, AL US"
35760,AL,34.53,-86.41,"OWENS CROSS ROADS 3 S, AL US"
35761,AL,34.9,-86.42,"FAYETTEVILLE WATER PLANT, TN US"
36352,AL,31.33,-85.6,"DOTHAN REGIONAL AIRPORT, AL US"
36353,AL,31.42,-85.33,"HEADLAND, AL US"
35473,AL,33.24,-87.59,"TUSCALOOSA ACFD, AL US"
35475,AL,33.24,-87.59,"TUSCALOOSA ACFD, AL US"
35476,AL,33.24,-87.59,"TUSCALOOSA ACFD, AL US"
36866,AL,32.55,-85.67,"AUBURN NUMBER 2, AL US"
35579,AL,33.71,-87.38,"JASPER, AL US"
35120,AL,33.68,-86.39,"PINSON, AL US"
36271,AL,33.78,-86.01,"TALLADEGA 10 NNE, AL US"
35121,AL,33.95,-86.47,"ONEONTA, AL US"
36801,AL,32.65,-85.37,"OPELIKA, AL US"
36804,AL,32.65,-85.37,"OPELIKA, AL US"
36467,AL,31.29,-86.25,"ANDALUSIA OPP AIRPORT, AL US"
36561,AL,30.28,-87.59,"ROBERTSDALE, AL US"
36767,AL,32.3,-87.24,"SELMA 13 WNW, AL US"
35763,AL,34.6,-86.46,"OWENS CROSS ROADS 3 S, AL US"
36360,AL,31.43,-85.64,"DOTHAN REGIONAL AIRPORT, AL US"
35764,AL,34.66,-86.32,"OWENS CROSS ROADS 3 S, AL US"
36370,AL,31.15,-85.17,"HEADLAND, AL US"
35580,AL,33.73,-87.28,"JASPER, AL US"
35124,AL,33.3,-86.79,"OAK MOUNTAIN STATE PARK, AL US"
35125,AL,33.56,-86.27,"TALLADEGA 10 NNE, AL US"
35128,AL,33.56,-86.27,"TALLADEGA 10 NNE, AL US"
36562,AL,31.0,-87.62,"BAY MINETTE, AL US"
36471,AL,31.58,-87.25,"EVERGREEN MIDDLETON FIELD, AL US"
36867,AL,32.46,-85.01,"COLUMBUS METROPOLITAN AIRPORT, GA US"
36869,AL,32.46,-85.01,"COLUMBUS METROPOLITAN AIRPORT, GA US"
36870,AL,32.46,-85.01,"COLUMBUS METROPOLITAN AIRPORT, GA US"
35581,AL,34.35,-87.7,"RUSSELLVILLE 4 SSE, AL US"
36272,AL,33.92,-85.61,"CENTRE, AL US"
36064,AL,32.3,-86.08,"MONTGOMERY 6 SW, AL US"
36768,AL,31.87,-86.98,"GREENVILLE, AL US"
36769,AL,31.98,-87.58,"THOMASVILLE, AL US"
35126,AL,33.72,-86.65,"PINSON, AL US"
35765,AL,34.68,-85.84,"SCOTTSBORO 2 NE, AL US"
36871,AL,32.16,-85.12,"EUFAULA WILDLIFE REF, AL US"
36758,AL,32.61,-86.98,"SELMA, AL US"
35127,AL,33.48,-86.97,"BESSEMER 3 WSW, AL US"
36066,AL,32.46,-86.44,"MONTGOMERY AIRPORT, AL US"
36067,AL,32.46,-86.44,"MONTGOMERY AIRPORT, AL US"
35766,AL,34.83,-86.22,"SCOTTSBORO, AL US"
35130,AL,33.64,-87.14,"BANKHEAD LOCK AND DAM, AL US"
35131,AL,33.74,-86.13,"TALLADEGA 10 NNE, AL US"
35986,AL,34.49,-85.84,"FORT PAYNE, AL US"
